0,1,2,3,4,5,6,7,8,9,10,11
2026/02/24,21:10,0.0,-,61654,,1.37,,18.1,,34.0,
2026/02/24,21:20,0.0,-,61629,,1.36,,17.98,,34.0,
2026/02/24,21:30,0.0,-,61629,,1.36,,18.07,,34.0,
2026/02/24,21:40,0.0,-,61604,,1.35,,18.09,,34.0,
2026/02/24,21:50,0.0,-,61604,,1.35,,18.02,,34.0,
2026/02/24,22:00,0.0,-,61604,,1.35,,18.08,,34.0,
2026/02/24,22:10,0.0,-,61579,,0.22,,0.0,,34.0,
2026/02/24,22:20,0.0,-,61579,,0.22,,0.0,,34.0,
2026/02/24,22:30,0.0,-,61579,,0.22,,0.0,,34.0,
2026/02/24,22:40,0.0,-,61579,,0.22,,0.0,,34.0,
2026/02/24,22:50,0.0,-,61579,,0.22,,0.0,,34.0,
2026/02/24,23:00,0.0,-,61579,,0.22,,0.0,,34.0,
2026/02/24,23:10,0.0,-,61579,,0.22,,0.0,,34.0,
2026/02/24,23:20,0.0,-,61579,,0.22,,0.0,,34.0,
2026/02/24,23:30,0.0,-,61579,,0.22,,0.0,,34.0,
2026/02/24,23:40,0.0,-,61579,,0.22,,0.0,,34.0,
2026/02/24,23:50,0.0,-,61579,,0.22,,0.0,,34.0,
2026/02/24,24:00,0.0,-,61579,,0.22,,0.0,,34.0,
2026/02/25,00:10,0.0,-,61604,,0.22,,0.0,,34.0,
2026/02/25,00:20,0.0,-,61604,,0.22,,0.0,,34.0,
2026/02/25,00:30,0.0,-,61579,,0.22,,0.0,,34.0,
2026/02/25,00:40,0.0,-,61579,,0.22,,0.0,,34.0,
2026/02/25,00:50,0.0,-,61604,,0.22,,0.0,,34.0,
2026/02/25,01:00,0.0,-,61579,,0.22,,0.0,,34.0,
2026/02/25,01:10,0.0,-,61604,,0.22,,0.0,,34.0,
2026/02/25,01:20,0.0,-,61604,,0.22,,0.0,,34.0,
2026/02/25,01:30,0.0,-,61579,,0.22,,0.0,,34.0,
2026/02/25,01:40,0.0,-,61604,,0.22,,0.0,,34.0,
2026/02/25,01:50,0.0,-,61604,,0.22,,0.0,,34.0,
2026/02/25,02:00,0.0,-,61604,,0.22,,16.46,,34.0,
2026/02/25,02:10,0.0,-,61604,,0.22,,18.04,,34.0,
2026/02/25,02:20,0.0,-,61579,,0.22,,18.03,,34.0,
2026/02/25,02:30,0.0,-,61579,,0.22,,18.09,,34.0,
2026/02/25,02:40,0.0,-,61554,,0.75,,17.76,,34.0,
2026/02/25,02:50,0.0,-,61554,,0.75,,17.9,,34.0,
2026/02/25,03:00,0.0,-,61529,,3.14,,18.12,,34.0,
2026/02/25,03:10,0.0,-,61529,,3.14,,17.94,,34.0,
2026/02/25,03:20,0.0,-,61504,,0.0,,18.03,,34.0,
2026/02/25,03:30,0.0,-,61504,,0.0,,17.93,,34.0,
2026/02/25,03:40,0.0,-,61504,,0.0,,18.04,,34.0,
2026/02/25,03:50,0.0,-,61479,,2.01,,18.16,,34.0,
2026/02/25,04:00,0.0,-,61479,,2.01,,17.99,,34.0,
2026/02/25,04:10,0.0,-,61479,,2.01,,18.03,,34.0,
2026/02/25,04:20,0.0,-,61454,,2.59,,17.93,,34.0,
2026/02/25,04:30,0.0,-,61454,,2.59,,17.81,,34.0,
2026/02/25,04:40,0.0,-,61429,,0.0,,17.9,,34.0,
2026/02/25,04:50,0.0,-,61429,,0.0,,17.88,,34.0,
2026/02/25,05:00,0.0,-,61404,,0.0,,18.03,,34.0,
2026/02/25,05:10,0.0,-,61404,,0.0,,18.14,,34.0,
2026/02/25,05:20,0.0,-,61404,,0.0,,18.08,,34.0,
2026/02/25,05:30,0.0,-,61379,,3.16,,18.01,,34.0,
2026/02/25,05:40,0.0,-,61379,,3.16,,17.91,,34.0,
2026/02/25,05:50,0.0,-,61355,,0.0,,17.9,,34.0,
2026/02/25,06:00,0.0,-,61355,,0.0,,18.01,,34.0,
2026/02/25,06:10,0.0,-,61355,,0.0,,0.0,,34.0,
2026/02/25,06:20,0.0,-,61355,,0.0,,0.0,,34.0,
2026/02/25,06:30,0.0,-,61355,,0.0,,0.0,,34.0,
2026/02/25,06:40,0.0,-,61355,,0.0,,0.0,,34.0,
2026/02/25,06:50,0.0,-,61355,,0.0,,0.0,,34.0,
2026/02/25,07:00,0.0,-,61355,,0.0,,0.0,,34.0,
2026/02/25,07:10,0.0,-,61355,,0.0,,0.0,,34.0,
2026/02/25,07:20,0.0,-,61355,,0.0,,0.0,,34.0,
2026/02/25,07:30,0.0,-,61355,,0.0,,0.0,,34.0,
2026/02/25,07:40,0.0,-,61355,,0.0,,0.0,,34.0,
2026/02/25,07:50,0.0,-,61355,,0.0,,0.0,,34.0,
2026/02/25,08:00,0.0,-,61355,,0.0,,0.0,,34.0,
2026/02/25,08:10,0.0,-,61355,,0.0,,0.0,,34.0,
2026/02/25,08:20,0.0,-,61379,,0.0,,0.0,,34.0,
2026/02/25,08:30,0.0,-,61355,,0.0,,0.0,,34.0,
2026/02/25,08:40,0.0,-,61379,,0.0,,0.0,,34.0,
2026/02/25,08:50,0.0,-,61379,,0.0,,0.0,,34.0,
2026/02/25,09:00,0.0,-,61379,,0.0,,0.0,,34.0,
2026/02/25,09:10,0.0,-,61379,,0.0,,0.0,,34.0,
2026/02/25,09:20,0.0,-,61379,,0.0,,0.0,,34.0,
2026/02/25,09:30,0.0,-,61379,,0.0,,0.0,,34.0,
2026/02/25,09:40,0.0,-,61404,,4.99,,0.0,,34.0,
2026/02/25,09:50,0.0,-,61379,,4.99,,0.0,,34.0,
2026/02/25,10:00,0.0,-,61379,,4.99,,0.0,,34.0,
2026/02/25,10:10,0.0,-,61379,,4.99,,0.0,,34.0,
2026/02/25,10:20,0.0,-,61404,,4.99,,0.0,,34.0,
2026/02/25,10:30,0.0,-,61404,,4.99,,0.0,,34.0,
2026/02/25,10:40,0.0,-,61404,,4.99,,0.0,,34.0,
2026/02/25,10:50,0.0,-,61404,,4.99,,0.0,,34.0,
2026/02/25,11:00,0.0,-,61404,,4.99,,0.0,,34.0,
2026/02/25,11:10,0.0,-,61404,,4.99,,0.0,,34.0,
2026/02/25,11:20,0.0,-,61404,,4.99,,0.0,,34.0,
2026/02/25,11:30,0.0,-,61404,,4.99,,0.0,,34.0,
2026/02/25,11:40,0.0,-,61404,,4.99,,0.0,,34.0,
2026/02/25,11:50,0.0,-,61404,,4.99,,0.0,,34.0,
2026/02/25,12:00,0.0,-,61429,,3.03,,0.0,,34.0,
2026/02/25,12:10,0.0,-,61429,,3.03,,0.0,,34.0,
2026/02/25,12:20,0.0,-,61429,,3.03,,0.0,,34.0,
2026/02/25,12:30,0.0,-,61429,,3.03,,0.0,,34.0,
2026/02/25,12:40,0.0,-,61454,,9.45,,0.0,,34.0,
2026/02/25,12:50,0.0,-,61454,,9.45,,0.0,,34.0,
2026/02/25,13:00,0.0,-,61454,,9.45,,0.0,,34.0,
2026/02/25,13:10,0.0,-,61454,,9.45,,0.0,,34.0,
2026/02/25,13:20,0.0,-,61454,,9.45,,0.0,,34.0,
2026/02/25,13:30,0.0,-,61454,,9.45,,0.0,,34.0,
2026/02/25,13:40,0.0,-,61454,,9.45,,0.0,,34.0,
2026/02/25,13:50,0.0,-,61454,,9.45,,0.0,,34.0,
2026/02/25,14:00,0.0,-,61454,,9.45,,0.0,,34.0,
2026/02/25,14:10,0.0,-,61479,,4.72,,0.0,,34.0,
2026/02/25,14:20,0.0,-,61454,,4.72,,0.0,,34.0,
2026/02/25,14:30,0.0,-,61479,,4.72,,0.0,,34.0,
2026/02/25,14:40,0.0,-,61479,,4.72,,0.0,,34.0,
2026/02/25,14:50,0.0,-,61479,,4.72,,0.0,,34.0,
2026/02/25,15:00,0.0,-,61479,,4.72,,0.0,,34.0,
2026/02/25,15:10,0.0,-,61479,,4.72,,0.0,,34.0,
2026/02/25,15:20,0.0,-,61479,,4.72,,0.0,,34.0,
2026/02/25,15:30,0.0,-,61479,,4.72,,0.0,,34.0,
2026/02/25,15:40,0.0,-,61479,,4.72,,0.0,,34.0,
2026/02/25,15:50,0.0,-,61504,,4.29,,0.0,,34.0,
2026/02/25,16:00,0.0,-,61504,,4.29,,0.0,,34.0,
2026/02/25,16:10,0.0,-,61504,,4.29,,0.0,,34.0,
2026/02/25,16:20,0.0,-,61504,,4.29,,0.0,,34.0,
2026/02/25,16:30,0.0,-,61504,,4.29,,0.0,,34.0,
2026/02/25,16:40,0.0,-,61504,,4.29,,0.0,,34.0,
2026/02/25,16:50,0.0,-,61529,,6.6,,0.0,,34.0,
2026/02/25,17:00,0.0,-,61529,,6.6,,0.0,,34.0,
2026/02/25,17:10,0.0,-,61529,,6.6,,0.0,,34.0,
2026/02/25,17:20,0.0,-,61529,,6.6,,0.0,,34.0,
2026/02/25,17:30,0.0,-,61554,,10.94,,0.0,,34.0,
2026/02/25,17:40,0.0,-,61554,,10.94,,0.0,,34.0,
2026/02/25,17:50,0.0,-,61554,,10.94,,0.0,,34.0,
2026/02/25,18:00,0.0,-,61554,,10.94,,0.0,,34.0,
2026/02/25,18:10,0.0,-,61554,,10.94,,0.0,,34.0,
2026/02/25,18:20,0.0,-,61554,,10.94,,0.0,,34.0,
2026/02/25,18:30,0.0,-,61554,,10.94,,0.0,,34.0,
2026/02/25,18:40,0.0,-,61579,,5.4,,0.0,,34.0,
2026/02/25,18:50,0.0,-,61579,,5.4,,0.0,,34.0,
2026/02/25,19:00,0.0,-,61579,,5.4,,0.0,,34.0,
2026/02/25,19:10,0.0,-,61579,,5.4,,0.0,,34.0,
2026/02/25,19:20,0.0,-,61604,,11.24,,0.0,,34.0,
2026/02/25,19:30,0.0,-,61604,,11.24,,0.0,,34.0,
2026/02/25,19:40,0.0,-,61604,,11.24,,0.0,,34.0,
2026/02/25,19:50,0.0,-,61604,,11.24,,0.0,,34.0,
2026/02/25,20:00,0.0,-,61604,,11.24,,16.49,,34.0,
2026/02/25,20:10,0.0,-,61604,,11.24,,17.96,,34.0,
2026/02/25,20:20,0.0,-,61604,,11.24,,18.15,,34.0,
2026/02/25,20:30,0.0,-,61604,,11.24,,18.03,,34.0,
2026/02/25,20:40,0.0,-,61604,,11.24,,18.12,,34.0,
2026/02/25,20:50,0.0,-,61579,,11.24,,18.14,,34.0,
2026/02/25,21:00,0.0,-,61579,,11.24,,17.74,,34.0,
2026/02/25,21:10,0.0,-,61579,,11.24,,17.84,,34.0,
2026/02/25,21:20,0.0,-,61579,,11.24,,17.91,,34.0,
2026/02/25,21:30,0.0,-,61579,,11.24,,17.89,,34.0,
2026/02/25,21:40,0.0,-,61554,,7.11,,18.09,,34.0,
2026/02/25,21:50,0.0,-,61554,,7.11,,18.17,,34.0,
2026/02/25,22:00,0.0,-,61554,,7.11,,18.0,,34.0,
2026/02/25,22:10,0.0,-,61554,,7.11,,0.0,,34.0,
2026/02/25,22:20,0.0,-,61554,,7.11,,0.0,,34.0,
2026/02/25,22:30,0.0,-,61554,,7.11,,0.0,,34.0,
2026/02/25,22:40,0.0,-,61554,,7.11,,0.0,,34.0,
2026/02/25,22:50,0.0,-,61554,,7.11,,0.0,,34.0,
2026/02/25,23:00,0.0,-,61554,,7.11,,0.0,,34.0,
2026/02/25,23:10,0.0,-,61554,,7.11,,0.0,,34.0,
2026/02/25,23:20,0.0,-,61554,,7.11,,0.0,,34.0,
2026/02/25,23:30,0.0,-,61554,,7.11,,0.0,,34.0,
2026/02/25,23:40,0.0,-,61554,,7.11,,0.0,,34.0,
2026/02/25,23:50,0.0,-,61554,,7.11,,0.0,,34.0,
2026/02/25,24:00,0.0,-,61554,,7.11,,0.0,,34.0,
2026/02/26,00:10,0.0,-,61554,,7.11,,0.0,,34.0,
2026/02/26,00:20,0.0,-,61579,,7.11,,0.0,,34.0,
2026/02/26,00:30,0.0,-,61579,,7.11,,0.0,,34.0,
2026/02/26,00:40,0.0,-,61579,,7.11,,0.0,,34.0,
2026/02/26,00:50,0.0,-,61579,,7.11,,0.0,,34.0,
2026/02/26,01:00,0.0,-,61604,,6.27,,0.0,,34.0,
2026/02/26,01:10,0.0,-,61604,,6.27,,0.0,,34.0,
2026/02/26,01:20,0.0,-,61604,,6.27,,0.0,,34.0,
2026/02/26,01:30,0.0,-,61604,,6.27,,0.0,,34.0,
2026/02/26,01:40,0.0,-,61604,,6.27,,0.0,,34.0,
2026/02/26,01:50,0.0,-,61604,,6.27,,0.0,,34.0,
2026/02/26,02:00,0.0,-,61629,,6.6,,0.0,,34.0,
2026/02/26,02:10,0.0,-,61629,,6.6,,0.0,,34.0,
2026/02/26,02:20,0.0,-,61629,,6.6,,0.0,,34.0,
2026/02/26,02:30,0.0,-,61629,,6.6,,0.0,,34.0,
2026/02/26,02:40,0.0,-,61629,,6.6,,0.0,,34.0,
2026/02/26,02:50,0.0,-,61629,,6.6,,0.0,,34.0,
2026/02/26,03:00,0.0,-,61629,,6.6,,0.0,,34.0,
2026/02/26,03:10,0.0,-,61629,,6.6,,0.0,,34.0,
2026/02/26,03:20,0.0,-,61654,,5.33,,0.0,,34.0,
2026/02/26,03:30,0.0,-,61654,,5.33,,0.0,,34.0,
2026/02/26,03:40,0.0,-,61654,,5.33,,0.0,,34.0,
2026/02/26,03:50,0.0,-,61654,,5.33,,0.0,,34.0,
2026/02/26,04:00,0.0,-,61654,,5.33,,0.0,,34.0,
2026/02/26,04:10,0.0,-,61654,,5.33,,0.0,,34.0,
2026/02/26,04:20,0.0,-,61679,,6.6,,0.0,,34.0,
2026/02/26,04:30,0.0,-,61679,,6.6,,0.0,,34.0,
2026/02/26,04:40,0.0,-,61679,,6.6,,0.0,,34.0,
2026/02/26,04:50,0.0,-,61679,,6.6,,0.0,,34.0,
2026/02/26,05:00,0.0,-,61679,,6.6,,0.0,,34.0,
2026/02/26,05:10,0.0,-,61679,,6.6,,0.0,,34.0,
2026/02/26,05:20,0.0,-,61679,,6.6,,0.0,,34.0,
2026/02/26,05:30,0.0,-,61679,,6.6,,0.0,,34.0,
2026/02/26,05:40,0.0,-,61704,,5.62,,0.0,,34.0,
2026/02/26,05:50,0.0,-,61704,,5.62,,0.0,,34.0,
2026/02/26,06:00,0.0,-,61704,,5.62,,0.0,,34.0,
2026/02/26,06:10,0.0,-,61704,,5.62,,0.0,,34.0,
2026/02/26,06:20,0.0,-,61704,,5.62,,0.0,,34.0,
2026/02/26,06:30,0.0,-,61704,,5.62,,0.0,,34.0,
2026/02/26,06:40,0.0,-,61704,,5.62,,0.0,,34.0,
2026/02/26,06:50,0.0,-,61704,,5.62,,0.0,,34.0,
2026/02/26,07:00,0.0,-,61729,,5.13,,0.0,,34.0,
2026/02/26,07:10,0.0,-,61729,,5.13,,0.0,,34.0,
2026/02/26,07:20,0.0,-,61729,,5.13,,0.0,,34.0,
2026/02/26,07:30,0.0,-,61729,,5.13,,0.0,,34.0,
2026/02/26,07:40,0.0,-,61729,,5.13,,0.0,,34.0,
2026/02/26,07:50,0.0,-,61729,,5.13,,0.0,,34.0,
2026/02/26,08:00,0.0,-,61729,,5.13,,0.0,,34.0,
2026/02/26,08:10,0.0,-,61754,,5.62,,0.0,,34.0,
2026/02/26,08:20,0.0,-,61754,,5.62,,0.0,,34.0,
2026/02/26,08:30,0.0,-,61754,,5.62,,0.0,,34.0,
2026/02/26,08:40,0.0,-,61754,,5.62,,0.0,,34.0,
2026/02/26,08:50,0.0,-,61754,,5.62,,0.0,,34.0,
2026/02/26,09:00,0.0,-,61754,,5.62,,0.0,,34.0,
2026/02/26,09:10,0.0,-,61754,,5.62,,0.0,,34.0,
2026/02/26,09:20,0.0,-,61754,,5.62,,0.0,,34.0,
2026/02/26,09:30,0.0,-,61779,,5.62,,0.0,,34.0,
2026/02/26,09:40,0.0,-,61779,,5.62,,0.0,,34.0,
2026/02/26,09:50,0.0,-,61779,,5.62,,0.0,,34.0,
2026/02/26,10:00,0.0,-,61779,,5.62,,0.0,,34.0,
2026/02/26,10:10,0.0,-,61779,,5.62,,0.0,,34.0,
2026/02/26,10:20,0.0,-,61779,,5.62,,0.0,,34.0,
2026/02/26,10:30,0.0,-,61779,,5.62,,0.0,,34.0,
2026/02/26,10:40,0.0,-,61779,,5.62,,0.0,,34.0,
2026/02/26,10:50,0.0,-,61779,,5.62,,0.0,,34.0,
2026/02/26,11:00,0.0,-,61779,,5.62,,0.0,,34.0,
2026/02/26,11:10,0.0,-,61804,,3.96,,0.0,,34.0,
2026/02/26,11:20,0.0,-,61804,,3.96,,0.0,,34.0,
2026/02/26,11:30,0.0,-,61804,,3.96,,0.0,,34.0,
2026/02/26,11:40,0.0,-,61804,,3.96,,0.0,,34.0,
2026/02/26,11:50,0.0,-,61804,,3.96,,0.0,,34.0,
2026/02/26,12:00,0.0,-,61804,,3.96,,0.0,,34.0,
2026/02/26,12:10,0.0,-,61804,,3.96,,0.0,,34.0,
2026/02/26,12:20,0.0,-,61804,,3.96,,0.0,,34.0,
2026/02/26,12:30,0.0,-,61829,,5.07,,0.0,,34.0,
2026/02/26,12:40,0.0,-,61829,,5.07,,0.0,,34.0,
2026/02/26,12:50,0.0,-,61829,,5.07,,0.0,,34.0,
2026/02/26,13:00,0.0,-,61829,,5.07,,0.0,,34.0,
2026/02/26,13:10,0.0,-,61829,,5.07,,0.0,,34.0,
2026/02/26,13:20,0.0,-,61829,,5.07,,0.0,,34.0,
2026/02/26,13:30,0.0,-,61829,,5.07,,0.0,,34.0,
2026/02/26,13:40,0.0,-,61829,,5.07,,0.0,,34.0,
2026/02/26,13:50,0.0,-,61829,,5.07,,0.0,,34.0,
2026/02/26,14:00,0.0,-,61829,,5.07,,0.0,,34.0,
2026/02/26,14:10,0.0,-,61853,,4.52,,0.0,,34.0,
2026/02/26,14:20,0.0,-,61853,,4.52,,0.0,,34.0,
2026/02/26,14:30,0.0,-,61853,,4.52,,0.0,,34.0,
2026/02/26,14:40,0.0,-,61853,,4.52,,0.0,,34.0,
2026/02/26,14:50,0.0,-,61853,,4.52,,0.0,,34.0,
2026/02/26,15:00,0.0,-,61853,,4.52,,0.0,,34.0,
2026/02/26,15:10,0.0,-,61853,,4.52,,0.0,,34.0,
2026/02/26,15:20,0.0,-,61853,,4.52,,0.0,,34.0,
2026/02/26,15:30,0.0,-,61853,,4.52,,0.0,,34.0,
2026/02/26,15:40,0.0,-,61878,,4.67,,0.0,,34.0,
2026/02/26,15:50,0.0,-,61878,,4.67,,0.0,,34.0,
2026/02/26,16:00,0.0,-,61878,,4.67,,16.6,,34.0,
2026/02/26,16:10,0.0,-,61878,,4.67,,18.08,,34.0,
2026/02/26,16:20,0.0,-,61878,,4.67,,18.0,,34.0,
2026/02/26,16:30,0.0,-,61878,,4.67,,17.97,,34.0,
2026/02/26,16:40,0.0,-,61878,,4.67,,17.95,,34.0,
2026/02/26,16:50,0.0,-,61853,,4.67,,17.97,,34.0,
2026/02/26,17:00,0.0,-,61853,,4.67,,18.05,,34.0,
2026/02/26,17:10,0.0,-,61853,,4.67,,17.99,,34.0,
2026/02/26,17:20,0.0,-,61829,,5.57,,18.08,,34.0,
2026/02/26,17:30,0.0,-,61829,,5.57,,18.1,,34.0,
2026/02/26,17:40,0.0,-,61804,,0.0,,17.98,,34.0,
2026/02/26,17:50,0.0,-,61804,,0.0,,18.06,,34.0,
2026/02/26,18:00,0.0,-,61804,,0.0,,18.02,,34.0,
2026/02/26,18:10,0.0,-,61779,,1.97,,0.0,,34.0,
2026/02/26,18:20,0.0,-,61779,,1.97,,0.0,,34.0,
2026/02/26,18:30,0.0,-,61779,,1.97,,0.0,,34.0,
2026/02/26,18:40,0.0,-,61779,,1.97,,0.0,,34.0,
2026/02/26,18:50,0.0,-,61779,,1.97,,0.0,,34.0,
2026/02/26,19:00,0.0,-,61779,,1.97,,0.0,,34.0,
2026/02/26,19:10,0.0,-,61779,,1.97,,0.0,,34.0,
2026/02/26,19:20,0.0,-,61779,,1.97,,0.0,,34.0,
2026/02/26,19:30,0.0,-,61779,,1.97,,0.0,,34.0,
2026/02/26,19:40,0.0,-,61779,,1.97,,0.0,,34.0,
